,date,Return_with_Dividends,Return_without_Dividends,RiskFree_Rate_1Month_Forward,Return_1Month_Forward,Sigma
46,1998-04-14,0.27044994394859817,0.17297339975650045,0.3641294568531728,0.08975997408190865,
47,1998-04-15,0.26291501804730516,0.1548658602103797,0.36547409966867456,0.08619792589846192,
48,1998-04-16,0.2857096025430237,0.14882633338334894,0.36679516066123763,0.08215083419073246,
49,1998-04-17,0.2946736018520183,0.1654672565832381,0.3541659235167125,0.10538984194471875,
50,1998-04-18,0.3011334451776843,0.18392013921526087,0.3357376735796993,0.09764976137401277,
51,1998-04-21,0.3129095512574029,0.18354247718218858,0.3557179597242051,0.10793476840461923,
52,1998-04-22,0.30733029863434325,0.1771436499278355,0.3643298860753708,0.07414136352663628,
53,1998-04-23,0.3276198294280512,0.1859197020596697,0.36660247312900207,0.07150232640735375,
54,1998-04-24,0.3300491499557686,0.21204428600291367,0.3568998930771352,0.07730136270715676,
55,1998-04-25,0.34149860109601415,0.2191094705242286,0.34019709409189747,,
56,1998-04-28,0.3354874949778835,0.22123457932525173,0.3679819857029296,0.0669114409271194,
57,1998-04-29,0.35753678736015404,0.23733012535268957,0.3636292971812191,0.013763346412157127,
58,1998-04-30,0.38210376781015515,0.22952641735077187,0.3672233797564244,0.023716508670543385,
59,1998-05-01,0.3030558693389578,0.20694408724456784,0.3473658056682315,0.021688244630594412,
60,1998-05-02,0.3216793753400053,0.21539174139201953,0.344664664351708,0.01346498135693323,
61,1998-05-05,0.3472729264121879,0.23294835598453864,0.3770079581651033,-0.007477071680165094,
62,1998-05-06,0.34936022108436077,0.19517302803048509,0.3672050131207887,-0.021162137663607777,
63,1998-05-07,0.37297466271447105,0.25076583134463226,0.3610805958351266,-0.004458091572830423,
64,1998-05-08,0.387632217860137,0.23097651787003046,0.357042183176084,-0.036812406068929604,
65,1998-05-09,0.37500570117930454,0.26099557113224603,0.34474166722168975,-0.035559637763885876,
66,1998-05-12,0.40269580803560495,0.25501477441792075,0.3628610706074969,-0.006728372603946091,
67,1998-05-13,0.3982014306169639,0.23485429281095885,0.3684791911016443,-0.013181803087171894,
68,1998-05-14,0.38682937774255266,0.24046224224876936,0.35601337683587536,0.014749551479849486,
69,1998-05-15,0.3694633274453788,0.2318018930958404,0.3560860058246226,-0.005972460109111373,
70,1998-05-16,0.36528560989056924,0.237368880152285,0.3494327695479858,-0.004588755716735366,
71,1998-05-19,0.38442724110498055,0.2175463529661503,0.36297413385798155,0.020221933274778923,
72,1998-05-20,0.39892036884010207,0.2688244983466298,0.36208613062492684,0.006903321328526177,
73,1998-05-21,0.36360502027102043,0.2341534383557535,0.35278252838393925,0.015275135244444179,
74,1998-05-22,0.36688383673774033,0.23527249922619073,0.36142673639661876,0.007667158858669523,
75,1998-05-23,0.35775689832602253,0.21436890623013796,0.3407298947554285,0.015570369699710155,
76,1998-05-26,0.36337196710437186,0.24875712689685406,0.3539451589815528,0.018680643147294614,
77,1998-05-27,0.38086340909876704,0.23860540245782655,0.3793546781929425,0.017456749726965995,
78,1998-05-28,0.37586880390174976,0.23588669989717206,0.3612720616073144,0.03967121764560158,
79,1998-05-29,0.3867990274856395,0.2184301065770123,0.3585249976216028,0.053076321234285025,
80,1998-05-30,0.33142795870293074,0.20318696115329013,0.3413898690689009,0.05232872152145386,
81,1998-06-02,0.31804902503252025,0.1919500937818243,0.36345022173310154,0.0797895545164564,
82,1998-06-03,0.3579747084918836,0.1727267166492771,0.36707352608812427,0.0726475482248558,
83,1998-06-04,0.3553389061639667,0.17611843539444477,0.38900353362076795,0.09968476458173435,
84,1998-06-05,0.30577445330129194,0.18425117595121662,0.38134199869551955,0.07964047298593553,
85,1998-06-06,0.3148659286792936,0.1807960365154568,0.364702874421071,0.0901848479370897,
86,1998-06-09,0.3437832296503554,0.22489781964513414,0.36131408880547194,0.050832744142150436,
87,1998-06-10,0.34446762379360746,0.20325325507126782,0.3645760272325703,0.03451890712639865,
88,1998-06-11,0.33714368210719725,0.17041403868279822,0.3649786294033029,0.06458538772185216,
89,1998-06-12,0.31752253363199495,0.1776482022787082,0.3428320004275097,0.08581233222240035,
90,1998-06-13,0.3547415804745408,0.21927742938278064,0.3389874168684503,0.05651173236833209,
91,1998-06-16,0.3471671796321324,0.17378725690727767,0.3553153577534632,0.04606031351959543,
92,1998-06-17,0.3381954191285928,0.20051744472904315,0.36200758603584554,0.04944640249584029,
93,1998-06-18,0.331684155111131,0.1776269437971932,0.3635613110843373,0.027597770115403333,
94,1998-06-19,0.3446818084238238,0.1794350819169082,0.35105523996457355,0.013311690790907842,
95,1998-06-20,0.33002729132608455,0.16586751152762907,0.33365302165332084,0.01565738658520603,
96,1998-06-23,0.32637809671909995,0.16789852794583301,0.35930706244850136,0.04870536207495191,
97,1998-06-24,0.3320280634173333,0.1636520280393937,0.3550707448695545,0.0003391471018689366,
98,1998-06-25,0.36541420327597113,0.1739383224404101,0.3497951046727429,-0.002573990463647373,
99,1998-06-26,0.3472716576782001,0.1523667420917996,0.3407168849106108,-0.014736317879694663,
100,1998-06-27,0.3404307202450438,0.17768988523460788,0.3309318987219736,-0.00762375938211505,
101,1998-06-30,0.3794694850430495,0.17583443871318966,0.354576829317944,-0.02265201159867433,
102,1998-07-01,0.3553593377316203,0.19509186703742973,0.3512270482472797,-0.0005156750287144151,
103,1998-07-02,0.3343905740114725,0.1605251212987342,0.35691702371143685,0.019379860302999763,
104,1998-07-03,0.33702920029222694,0.1950187341703906,0.34477372507212284,0.046692082062201705,
105,1998-07-04,0.3481631346382063,0.17656810244568227,0.3023108061556229,0.027773858953189717,
106,1998-07-07,0.3722212967422302,0.17511433241218122,0.33968781699031836,0.04027731097968264,
107,1998-07-08,0.3538736240986413,0.18560206225557435,0.35251621231853875,0.0409683048223601,
108,1998-07-09,0.3603750287782302,0.18832949904893187,0.3462702665817627,0.03644743424146964,
109,1998-07-10,0.3456600132706471,0.17205335941576966,0.33677558788968714,0.043507106432495085,
110,1998-07-11,0.3627087422684489,0.18823198285449466,0.329605564689391,0.02607188137426108,
111,1998-07-14,0.3488895793189053,0.19273828737996457,0.3469499511572257,0.039138134798467304,
112,1998-07-15,0.33974643569138946,0.2121315286101759,0.34887651014376736,0.04596176590543766,
113,1998-07-16,0.37347221635528827,0.1893306620488228,0.340010032039538,0.03697682055377036,
114,1998-07-17,0.35776861211014427,0.15110366373171666,0.3387529322699254,0.04488960317230174,
115,1998-07-18,0.32295243926819567,0.12407303346143786,0.3299595550211635,0.04958677381013464,
116,1998-07-21,0.3058375092032998,0.14509236033844394,0.35342330922577536,0.09429651708700093,
117,1998-07-22,0.29209819631543654,0.12205155553307243,0.3463898640306796,0.09119724817792768,
118,1998-07-23,0.33365080721415746,0.16600379788344863,0.3443323612032691,0.08739720023405316,
119,1998-07-24,0.30809566919941245,0.17718592680533957,0.33257939334827447,0.09066560953765945,
120,1998-07-25,0.3137921843775221,0.14183230526580526,0.3262292441047858,0.09935995512015655,
121,1998-07-28,0.31306666798656685,0.14629951026183766,0.3428158410557885,0.08322749257808995,
122,1998-07-29,0.3071158829887465,0.12050643199968228,0.35592806081390993,0.07235273694603035,
123,1998-07-30,0.2921585212787389,0.14581433867876473,0.34917552363662024,0.06833745759796923,
124,1998-07-31,0.29973761590382236,0.14221928263596442,0.3325183336330849,0.03899129821035756,
125,1998-08-01,0.2989640836849451,0.1514376927923344,0.3242044505559682,0.05884082932203256,
126,1998-08-04,0.32513017223563784,0.15586091067622818,0.33703752443861945,0.018354272035762238,
127,1998-08-05,0.3067202088904638,0.14783180592319684,0.34942923407293436,0.04307432225264088,
128,1998-08-06,0.3174899178798768,0.14883903086327932,0.35053178958621994,0.014120981987451736,
129,1998-08-07,0.3114620071727008,0.15678602068052916,0.3335802865181936,0.007791562424261818,
130,1998-08-08,0.31294443307022773,0.13320339711458065,0.3110913864142871,-0.018871180513733255,
131,1998-08-11,0.2983903034414688,0.12816217046599673,0.3498287566492867,-0.04496613118799672,
132,1998-08-12,0.3090279994032252,0.12058941881297994,0.3417637825786931,-0.04758195906493255,
133,1998-08-13,0.33616024349244106,0.14961008959546315,0.3375885296791214,-0.06927958893614772,
134,1998-08-14,0.27194485018551956,0.11884512854353044,0.34214158927924004,-0.062335338375425556,
135,1998-08-15,0.3123856696746715,0.146643695047537,0.3234244382135093,-0.03114735027442142,
136,1998-08-18,0.31644994370213386,0.13781865797485254,0.343660307713956,-0.08828676779873904,
137,1998-08-19,0.30489834903775753,0.11993779383893957,0.34110982743381485,-0.09103573904840254,
138,1998-08-20,0.3324012738310944,0.14107934843590422,0.35012429528247263,-0.08049081977545658,
139,1998-08-21,0.2978411267339856,0.11578954782549009,0.3422382083924026,-0.09031019349893697,
140,1998-08-22,0.2851515272370221,0.1344527639399759,0.3297847827432228,-0.07463350413494758,
141,1998-08-25,0.33860833570680465,0.17006132849360817,0.3516288973555727,-0.06671963249288157,
142,1998-08-26,0.31382186910122595,0.15043606113787913,0.35925044171209025,-0.08911574609516208,
143,1998-08-27,0.2774796249981836,0.1422984891971306,0.3482887192493689,-0.10540048389910978,
144,1998-08-28,0.29178690367313886,0.11878460086882572,0.3363589808541501,-0.1221912796600226,
145,1998-08-29,0.28210336236086386,0.11652151667882504,0.32744367501394245,-0.09663938072102966,
146,1998-09-01,0.28170433685216123,0.11895388204312485,0.3539883410240674,-0.08705841835682689,
147,1998-09-02,0.2610583761622686,0.10493566132942792,0.33259043719343134,-0.13404749250624054,
148,1998-09-03,0.25201329532206324,0.10582684562308547,0.3499753253406465,-0.1414036023154513,
149,1998-09-04,0.2551127745289622,0.10463201996827767,0.3445564025104546,-0.16089219578149735,
150,1998-09-05,0.27820062586359645,0.09780380063843488,0.33077646587736476,-0.13449201717588222,
151,1998-09-08,0.27654426980338154,0.11322518404294576,0.35256980879226274,-0.11700267113748852,
152,1998-09-09,0.2548376354072253,0.09909101169478363,0.3518574576645246,-0.14721985426672793,
153,1998-09-10,0.26378357041067413,0.06927588751646545,0.3444049729716713,-0.10963216356645601,
154,1998-09-11,0.21659308544781553,0.06540307164147864,0.3368570103176712,-0.10272789978037368,
155,1998-09-12,0.2444212938313961,0.06676179537922977,0.32695062244295775,-0.12942850086953123,
156,1998-09-15,0.2433805218454062,0.0816445407213295,0.3608043801681952,-0.06953069300659165,
157,1998-09-16,0.22543764611380146,0.06206813054980444,0.3511778674187151,-0.09733294324326063,
158,1998-09-17,0.22054471398482295,0.07146517868302003,0.34714883957440823,-0.1085809647134866,
159,1998-09-18,0.22013688144627336,0.06545973453226951,0.3519946538992028,-0.10010278690137994,
160,1998-09-19,0.25290636599825034,0.07010088917290604,0.3184279034312141,-0.11436567914677855,
161,1998-09-22,0.26624896878210086,0.09797838493527353,0.3453901508814604,-0.10551178131650374,
162,1998-09-23,0.28789901697389797,0.137437107138431,0.34899372870638984,-0.16399829855788434,
163,1998-09-24,0.26572186443051976,0.12632455598695577,0.34324096900276935,-0.1750763923403064,
164,1998-09-25,0.24892209183396907,0.08101523810515136,0.3342810218916307,-0.16498596546256172,
165,1998-09-26,0.20301024689528707,0.03945955952605913,0.3212701418843742,-0.12712404019484408,
166,1998-09-29,0.24417308600943355,0.11273727346314019,0.3470431073263913,-0.11175436456526991,
167,1998-09-30,0.2764384604674247,0.08231581088975726,0.3546619300439896,-0.1440305943102731,
168,1998-10-01,0.26347309776211786,0.07452487766328143,0.3465116994656431,-0.13196681457305395,
169,1998-10-02,0.23909953835522357,0.051008995656216014,0.33569811904644675,-0.08219178937497068,
170,1998-10-03,0.20203862559174268,0.04436037077294183,0.31908438299959674,-0.07125805019740618,
171,1998-10-06,0.22152020883545143,0.0423784994127018,0.34860197275019184,-0.08203018915646862,
172,1998-10-07,0.19971758240397475,0.052744019984571316,0.35952883133336344,-0.11908485817303523,
173,1998-10-08,0.21011267336980266,0.02911597336323425,0.34513496798982285,-0.15879106250422978,
174,1998-10-09,0.17885290766961515,-0.016366785183822688,0.33442954934185437,-0.14110997825253857,
175,1998-10-10,0.1738916654997329,0.04162881371935734,0.32341925667972077,-0.14723037300286423,
176,1998-10-13,0.20010391821237095,0.04479423037170588,0.3471232050851174,-0.14805309129495342,
177,1998-10-14,0.2185261065867154,0.026799485745690896,0.35562929063635207,-0.21391138438258958,
178,1998-10-15,0.20402229936862015,0.05085222732404654,0.35430050085317377,-0.16997428333822784,
179,1998-10-16,0.2044737565464967,0.016516698431064937,0.3326080113110188,-0.15462739721023702,
180,1998-10-17,0.2164675734784992,-0.011891578886354018,0.33545664081486876,-0.14977699929436727,
181,1998-10-20,0.2135289916771036,0.028390991192140003,0.34643177960978394,-0.09218918714781607,
182,1998-10-21,0.19489130390978832,0.04085275361862571,0.3572066897215518,-0.061362962971672035,
183,1998-10-22,0.1807954503333647,0.03538023809355742,0.3524312621072321,-0.050498858806440866,
184,1998-10-23,0.1589899316165876,-0.0038245200405241583,0.33577276951097496,-0.02414403381834431,
185,1998-10-24,0.1217149549179191,-0.012946273823558521,0.3273593144434388,0.0019213123723459003,
186,1998-10-27,0.12791341777364934,-0.02090157837891184,0.35226273724873286,0.05322856779333722,
187,1998-10-28,0.13563624161701054,-0.03263970385160715,0.34845608634667136,0.0185960843498677,
188,1998-10-29,0.15736111210261045,0.004304468400602994,0.34863030058859573,-0.022194844606522053,
189,1998-10-30,0.15219329262768388,-0.012876052323338005,0.327671142460755,-0.0056643966693483,
190,1998-10-31,0.1504091080772189,-0.027170958619059646,0.3175787019231048,0.019079788099254136,
191,1998-11-03,0.14040905456270747,-0.02716166103654625,0.3436892271045403,0.010792129283936632,
192,1998-11-04,0.14428318019843384,-0.01654100336712141,0.34650850415938594,0.018717400995370594,
193,1998-11-05,0.1188486376752229,-0.022717298307809303,0.3579606740253364,0.0612189274831869,
194,1998-11-06,0.07574679689903105,-0.06622285667439311,0.3431073766632556,0.1380158261414276,
195,1998-11-07,0.06502979224436428,-0.08331081913040574,0.3305725454410368,0.15069651305862514,
196,1998-11-10,0.05010039842369404,-0.09458824398054841,0.34824019636007286,0.24072826465892813,
197,1998-11-11,0.06956870246276606,-0.0721081743747698,0.34730245891336053,0.15946683558823713,
198,1998-11-12,0.06855596986662005,-0.06447797550303677,0.3382993857734446,0.18053072905230957,
199,1998-11-13,0.043246992741061446,-0.09102671485511152,0.32595338033937815,0.21278468052403082,
200,1998-11-14,0.09141249331529071,-0.0734989318120553,0.32724043721363094,0.20843433024196845,
201,1998-11-17,0.09564674181256129,-0.02323428356881946,0.3423077725629513,0.12408353315598607,
202,1998-11-18,0.09768344073536618,-0.0453019030052711,0.3383624866619788,0.10142368800670731,
203,1998-11-19,0.13032769238000452,-0.039004777388615165,0.337950886659885,0.062419397951610875,
204,1998-11-20,0.11748888993010746,-0.04319670601590061,0.32486725007206846,0.04566983700022184,
205,1998-11-21,0.15150475063099694,-0.026907366780323398,0.3181633237803644,0.06755920750976699,
206,1998-11-24,0.1474365238997456,-0.019620532953095054,0.33414136167400493,0.053164877836782684,
207,1998-11-25,0.15172887300056676,-0.004721867728469796,0.32933321793527415,0.04922980251472035,
208,1998-11-26,0.15698546048090523,-0.028538489108875072,0.3393431016097354,0.1029283272081534,
209,1998-11-27,0.12773143121906833,-0.012317576037942674,0.32766228417203,0.08306757890984565,
210,1998-11-28,0.13817230259441537,-0.014960507911621866,0.3145782728446496,0.0967370517261632,
211,1998-12-01,0.14540489840332904,0.023874867874608796,0.33812001889000276,0.08711438464675247,
212,1998-12-02,0.19605227962153687,0.04474284528029396,0.32753599623244173,0.10662709211482226,
213,1998-12-03,0.2174909096196072,0.06899262921762868,0.3327697939368383,0.13224821267279785,
214,1998-12-04,0.18899600344423023,0.029197976056103025,0.32509279270292013,0.13697949322331882,
215,1998-12-05,0.21145080169477737,0.04683282998499609,0.28884627065915774,0.11006467670786921,
216,1998-12-08,0.2240527606280937,0.019859782752035877,0.325167658982531,0.012922923479797812,
217,1998-12-09,0.19830006760724928,0.03544956184078245,0.3259255633613238,0.029565825479693653,
218,1998-12-10,0.22737062372621342,0.04804191260074066,0.3173355102545143,-0.016092769254242065,
219,1998-12-11,0.21041250682029367,0.04518214054535401,0.32513249713945547,0.03250675545080963,
220,1998-12-12,0.20343814642052233,0.04146148689791569,0.3158881919164102,0.00947901691212686,
221,1998-12-15,0.24207447421859069,0.06478168523860986,0.32148079694119797,0.030440658399694717,
222,1998-12-16,0.22278864483454291,0.07522106391922231,0.32989177552225346,0.032399523917878384,
223,1998-12-17,0.2241475239974492,0.05050285395241427,0.3375901516786785,0.02865317224022854,
224,1998-12-18,0.24709192535511842,0.07685204553062462,0.31372658956557065,0.028962673570071946,
225,1998-12-19,0.21174795018853387,0.06693258398401518,0.30383069051601536,0.022703372237035762,
226,1998-12-22,0.23890270683881515,0.06681726582999575,0.3310978242710052,0.029316531677706446,
227,1998-12-23,0.2256758103890234,0.03775079700339817,0.3246053644342261,0.045302777751582604,
228,1998-12-24,0.21352436532721936,0.043844847378425617,0.33192932440196526,0.03274412653869677,
229,1998-12-25,0.23474828818699933,0.03241403324794451,0.30541565899448625,0.015837685102122672,
230,1998-12-26,0.254113918626952,0.05895129306570415,0.30047191697447606,0.00916337625741024,
231,1998-12-29,0.22516116053089147,0.07339521002465725,0.32427098715481784,0.031497746869521205,
232,1998-12-30,0.2604823255282355,0.054814636103321046,0.323860480839181,0.03667034073351104,
233,1998-12-31,0.25654475224290385,0.07109344250686175,0.30676056397271684,0.03820913197571163,
234,1999-01-01,0.23315115931270497,0.07010073610086578,0.29705300296416615,0.012690282354473562,
235,1999-01-02,0.27200871888539685,0.08110152246091222,0.27918401111668073,0.006051773708874938,
236,1999-01-05,0.2217227110315403,0.06858695609255473,0.32376258483577536,0.04019461003228259,
237,1999-01-06,0.19452453046333212,0.044530831645498536,0.3269821472351844,0.07936676231147326,
238,1999-01-07,0.20468934128973654,0.012815985605302276,0.3121121740190201,0.07659258015882986,
239,1999-01-08,0.20047072720843317,0.05469157886984302,0.2966343323097762,0.0724536689515795,
240,1999-01-09,0.21809625919353842,0.04140271605014248,0.2842339716288026,0.0719324695544184,
241,1999-01-12,0.1989811560058392,0.02686289365648295,0.3128036378989451,0.15251020420418754,
242,1999-01-13,0.1809132480261511,0.021615448292283637,0.3118918940349867,0.12885495975712127,
243,1999-01-14,0.19895623236106902,0.03645596592738219,0.3129101407807726,0.13670922664888815,
244,1999-01-15,0.2068732945132895,0.03678385608285424,0.3099169565763533,0.14686247777703104,
245,1999-01-16,0.21334452801349352,0.031769779752061925,0.30249827543985863,0.17000921959255533,
246,1999-01-19,0.2152569445958487,0.013984343065828186,0.3138382304097383,0.06474349186800953,
247,1999-01-20,0.21839655272951813,0.05441786902944308,0.3224707134563486,0.055054284058861834,
248,1999-01-21,0.20327137840945653,0.021696112580835467,0.32060275385624015,0.08508843603378025,
249,1999-01-22,0.2262150793778317,0.05259767537386678,0.30228474572993586,0.06972938650176656,
250,1999-01-23,0.20031804563525246,0.02546628546996285,0.3048796534397939,0.06534928727369851,
251,1999-01-26,0.24499921949980685,0.08598149151376624,0.3294835708202883,0.07970682020393947,
252,1999-01-27,0.2323576653082619,0.05245883124932499,0.31472063649994625,0.055460693543202266,
253,1999-01-28,0.25506923222905964,0.06361327532448692,0.32022437532518644,0.016350761986288313,
254,1999-01-29,0.24094638904442883,0.06953482474135504,0.3067770500452447,0.017305189763192102,
255,1999-01-30,0.2608810185832674,0.0790120302733847,0.31178211228434394,0.019220832815276624,
256,1999-02-02,0.25211095604429373,0.07970050267148837,0.32579921075754964,0.01570562834876971,
257,1999-02-03,0.2764388221397901,0.0663476050033526,0.321551836772623,0.028978593516943135,
258,1999-02-04,0.2528590506216954,0.05996301007688232,0.3374951743856445,0.03857473107378332,
259,1999-02-05,0.21242879885287697,0.07487894360021528,0.33316534967527994,0.04254703641146785,
260,1999-02-06,0.21478196880150408,0.05520105067286511,0.33297022612191896,0.032179746597546154,
261,1999-02-09,0.26532461745953156,0.069059739354718,0.3236893408920869,-0.021283054072942134,0.05708395593634424
262,1999-02-10,0.2480243067043869,0.0648601419100313,0.3229320983518167,-0.03479828177696857,0.09058031302032515
263,1999-02-11,0.2716415605772948,0.07547647784101519,0.32157188770625433,-0.06751950794064696,0.06973826629463772
264,1999-02-12,0.2696187563454839,0.0738587897869562,0.3100200143423255,-0.04557514218393428,0.09077419883457633
265,1999-02-13,0.2640963571766306,0.08282651461944598,0.29895321399610336,-0.041373999681129675,0.09089355017709272
266,1999-02-16,0.25754648586300366,0.0740944750880265,0.3128621155187115,-0.06154253966113942,0.10905007868340227
267,1999-02-17,0.28170509046153797,0.07405015520087238,0.3125335953483985,-0.030113269840107572,0.10527995276117721
268,1999-02-18,0.22787351085942253,0.0488936809234749,0.31849793082245026,0.026436155569285663,0.11671247303827659
269,1999-02-19,0.22291381277550903,0.05646371152245734,0.29659470382586417,0.021434011366740377,0.10863444363885826
270,1999-02-20,0.24148495247108687,0.04969717350691545,0.28267788442058067,-0.008648995680147882,0.11068629789065769
271,1999-02-23,0.25035554524479464,0.0316035540336673,0.3065071339631734,-0.025434356770695065,0.10973972891384287
272,1999-02-24,0.23399580500063638,0.0559860545206123,0.3129584174044296,-0.02502270935706041,0.11584328186326534
273,1999-02-25,0.2517369666528264,0.05300089483960993,0.3064508982293429,-0.0328608732249336,0.10285466508694138
274,1999-02-26,0.24773867401235955,0.041623065760611214,0.29839699485292254,-0.019764505922515108,0.10855846996069224
275,1999-02-27,0.20631618965641152,0.06193197428132806,0.289799776493237,-0.004116410781372223,0.11317041793684472
276,1999-03-02,0.23183327261973846,0.03979159779331748,0.2980218105064462,0.04160219822129352,0.11565078381579098
277,1999-03-03,0.21481995294787637,0.036400001889946826,0.30588047040756355,0.014416778352185893,0.1260485964879186
278,1999-03-04,0.2208450247944725,0.06209241180775832,0.32159484057414783,0.020378797044262653,0.11874344888775744
279,1999-03-05,0.21172157209170028,0.05166471681207338,0.31167260046742096,-0.019622653103918926,0.11283390016585129
280,1999-03-06,0.21861355392200432,0.03272128582249745,0.27550795704119757,-0.020457972725307347,0.10391871115713523
281,1999-03-09,0.2358925566992623,0.040629608497123174,0.29402941442319414,-0.05684760125049073,0.10843126937599064
282,1999-03-10,0.2184066697055853,0.04834505396480307,0.29351271427524694,-0.023172892209120118,0.11042578042851257
283,1999-03-11,0.19182811918878778,0.04977264622398461,0.30260346287551726,-0.01175994517331813,0.11473722211130737
284,1999-03-12,0.18680583031003878,0.024200188153165922,0.28624672922129796,-0.0026508838010578222,0.11596972136855419
285,1999-03-13,0.20925450916932947,0.008763348918967864,0.27857016603571366,-0.006636366507310292,0.10746774643706607
286,1999-03-16,0.20351771509295002,0.025228867691487966,0.2932198448589675,-0.0012344988045035446,0.11591596243900049
287,1999-03-17,0.17895084858734572,0.011938461529034813,0.3015230164286634,0.02399667070688686,0.10855130815357754
288,1999-03-18,0.16272781759776894,0.004363386351801057,0.29335886365817593,0.03867596070467187,0.11523836771740208
289,1999-03-19,0.159858879920593,0.02107942063496357,0.2863720414413091,0.03617203494836052,0.10997949098663928
290,1999-03-20,0.18820861118942117,0.031817449494300376,0.2721789446001112,0.04148906680901204,0.10730123999810177
291,1999-03-23,0.202049578772533,0.02260575162526133,0.28406070433175445,0.019740254773417565,0.10288407657252004
292,1999-03-24,0.17912214180519542,0.034298002441437214,0.28840260031124254,0.024950675217191708,0.10914104440970002
293,1999-03-25,0.1777790749773363,0.0010048588921633059,0.28310343649703285,0.058250543725738374,0.10663010103187097
